0.00145023,0.00143742,0.00161677,0.00169704,0.00162518,0.00168367,0.00178471,0.00173012,0.00165747,0.00168097,0.00168395,0.00165355
0.000656375,0.000330636,0.000456231,0.000543483,0.000382504,0.000370019,0.000293287,0.000542881,0.000479421,0.000253392,0.000334729,0.000459529
0.000932268,0.000558867,0.00046127,0.000383352,0.000289255,0.000319607,0.000241977,0.000322817,0.000466125,0.000400164,0.00026144,0.000280608
0.00103318,0.000596137,0.000579798,0.000386147,0.000196469,0.000341562,0.000308314,0.000340478,0.000321189,0.000300103,0.000300452,0.000376728
0.000781313,0.000380435,0.00034925,0.000261503,0.000350505,0.000450106,0.0004052,0.000349184,0.000355492,0.000278452,0.00019366,0.000198845
0.000622765,0.000232862,0.000365672,0.000382951,0.000379927,0.000337574,0.000307275,0.000400407,0.000281274,0.000210943,0.000319619,0.000258219
0.000748156,0.000434859,0.000445838,0.000330124,0.000318837,0.000180839,0.000252183,0.00048286,0.000469321,0.000279599,0.00023322,0.000355805
0.000607486,0.00046046,0.000556358,0.000409872,0.000377837,0.000361793,0.000280423,0.00035269,0.000296758,0.000272792,0.000307203,0.000207091
0.000646687,0.000438682,0.000384758,0.000147168,0.000382606,0.000387632,0.000273723,0.000326955,0.000171963,0.000250728,0.00023493,0.000230634
0.000654659,0.000159355,0.000372917,0.000402601,0.000327518,0.000320641,0.000294354,0.000313758,0.00035433,0.000319384,0.000244271,0.000191182
0.000725288,0.000361315,0.000273765,0.000310361,0.00037227,0.000208452,0.000260122,0.000230319,0.000216458,0.000183464,0.000217329,0.000248295
0.000807544,0.000496127,0.000362451,0.000371863,0.000474949,0.000317251,0.000374879,0.000437417,0.000303617,0.000370316,0.00035902,0.000448099
0.000402986,0.000383023,0.000177728,0.000194503,0.0002818,0.000265519,0.000194877,0.000215715,0.000133268,0.000169636,0.000260961,0.00033137
0.000560052,0.000472818,0.000337264,0.000253687,0.000274877,0.000168067,0.000294122,0.000334596,0.000253651,0.00032117,0.000322052,0.000316686
0.000517589,0.000320298,0.000245263,0.000162481,0.000273094,0.000364447,0.000438734,0.000381974,0.000241717,0.000181553,0.000391204,0.000264359
0.000409236,0.000384075,0.000329414,0.000208423,0.000342565,0.000312429,0.00030179,0.000173777,0.000206134,0.000342059,0.000313463,0.000203791
0.000301548,0.000343682,0.000286781,0.000213061,0.000326044,0.000299528,0.000341121,0.00026632,0.000284676,0.000456694,0.000373818,0.000220885
0.000494335,0.000411058,0.000327836,0.00046163,0.000335257,0.000362413,0.000249977,0.000333982,0.000367445,0.00028425,0.000301903,0.000193681
0.00057024,0.000351338,0.0004948,0.000437637,0.000282637,0.000193683,0.000176393,0.000241876,0.000362572,0.000379326,0.000523559,0.000531628
0.000479377,0.000364501,0.000463434,0.000347813,0.00033144,0.000309548,0.00034,0.000323277,0.000276393,0.000279244,0.000335307,0.000396468
0.00064191,0.000397443,0.000321728,0.000239652,0.000321182,0.000324719,0.000194125,0.000320873,0.000255112,0.000220601,0.000240824,0.000299902
0.000332517,0.000252102,0.000300697,0.00030512,0.000169237,0.000271104,0.000399303,0.00030747,9.15597e-05,0.000163523,0.000289862,0.000341615
0.000548441,0.000409828,0.000265071,0.000326834,0.000265815,0.000278943,0.000281878,0.000263672,0.00022819,0.000182888,0.000339074,0.000449686
0.000769757,0.000498695,0.000286015,0.000162006,0.00042864,0.000426244,0.000351086,0.000298114,0.000229912,0.000252015,0.000367332,0.000304609
0.000788116,0.000265448,0.000249021,0.000314227,0.000361664,0.000416361,0.000331935,0.000303926,0.000223792,0.000216801,0.000256223,0.000336374
0.000622534,0.000382687,0.000372809,0.000207621,0.000402175,0.000392207,0.000497574,0.00037486,0.000225768,0.000200854,0.000388484,0.00040895
0.000498717,0.000231676,0.000267984,0.000290337,0.000414131,0.000483596,0.000330205,0.000341814,0.000257426,0.000315473,0.000496421,0.000411266
0.000647109,0.000161761,0.000199228,0.00027865,0.00023811,0.000324916,0.000343166,0.000296401,0.000259192,0.000195294,0.000259817,0.000332584
0.000763593,0.000234908,0.000211456,0.000146871,0.000267811,0.000290634,0.000453146,0.000499023,0.000521504,0.00041748,0.000245972,0.000378029
0.000599542,0.000371936,0.000461535,0.00028768,0.000252801,0.000425058,0.000194445,0.000349206,0.000412256,0.000139348,0.000199159,0.000297527
0.00108412,0.000766934,0.00075358,0.000604662,0.000813705,0.00102113,0.000914504,0.00089494,0.000917351,0.000910863,0.000811646,0.000716347
0.00118676,0.000988703,0.000637715,0.000371331,0.000442798,0.000570859,0.000506862,0.000409488,0.000292805,0.000228248,0.000307364,0.000349941
0.000904074,0.00040468,0.000401659,0.000408927,0.000221576,0.000397097,0.000419293,0.000264872,0.00032539,0.000314062,0.000393315,0.000391569
0.00072392,0.000651103,0.000507918,0.000305339,0.000371453,0.000423721,0.000334643,0.00031502,0.000342153,0.000280118,0.000488415,0.000385
0.000641056,0.00029747,0.000255761,0.000155054,0.000152805,0.000285153,0.000267801,0.000259877,0.000292188,0.000315453,0.000353211,0.00022752
0.000704553,0.000248047,0.000268516,0.000245576,0.000258047,0.000174404,0.000376182,0.000293823,0.000296711,0.000380423,0.000294874,0.000222665
0.000737354,0.000230121,0.00024961,0.000200568,0.00022095,0.000345862,0.000345755,0.000345818,0.000308368,0.000308993,0.000308039,0.000315303
0.000701055,0.000313389,0.00021477,0.000191438,0.000157064,0.000295009,0.000421293,0.000308018,0.000300405,0.000327961,0.000283972,0.000309622
0.000784363,0.000329027,0.000420837,0.000357824,0.0002251,0.000242193,0.000378774,0.000408057,0.000308461,0.000310185,0.000238984,0.000234275
0.000714691,0.000325124,0.000471556,0.000427738,0.000212503,0.000174928,0.00031937,0.000403587,0.000313533,0.000215346,0.000262595,0.000338375
0.000752056,0.000155849,0.000333569,0.000277136,0.000247129,0.000251964,0.000246802,0.000377814,0.000281407,0.000480375,0.000477063,0.00047902
0.00105675,0.000589067,0.000292861,0.000201366,0.000222424,0.000157251,0.000283054,0.00035379,0.000325397,0.000381925,0.000504907,0.00063572
0.000861987,0.000226468,0.000210573,0.000334025,0.000228537,0.000302953,0.000474751,0.000364941,0.000320579,0.000339829,0.000324923,0.000250254
0.000954539,0.000404136,0.000321293,0.000200274,0.00029508,0.00035497,0.000414006,0.000308669,0.000245659,0.000216352,0.000262132,0.000372969
0.000818018,0.000360226,0.000230591,0.00013074,0.00020659,0.000307465,0.000370871,0.000192092,0.000225622,0.000261242,0.00029291,0.00035893
0.00070427,0.000363833,0.000250253,0.000308991,0.000317798,0.000424395,0.000545089,0.000565683,0.00045486,0.000293375,0.000280202,0.000254365
0.000523582,0.000331512,0.000388753,0.000452915,0.000458921,0.000478799,0.000383048,0.000330895,0.000192698,0.00012329,0.000157752,0.000238471
0.000493882,0.000239002,0.00042188,0.000399769,0.000309315,0.000398674,0.000201778,0.00043868,0.000370894,0.000285917,0.000258569,0.000188947
0.000585041,0.000322623,0.00033436,0.00030198,0.000339877,0.00044182,0.000399068,0.000411909,0.000311248,0.000227235,0.00019509,0.000381179
0.00043735,0.000311107,0.000211532,0.000318376,0.000473478,0.000300555,0.000161177,0.000167176,0.00024661,0.000356052,0.000410377,0.000271425
0.000294668,0.000239889,0.000308308,0.000326348,0.000195178,0.000250169,0.000239588,0.000178597,0.000157192,0.000209602,0.000245036,0.000253024
0.000367284,0.000396807,0.00043722,0.000258043,0.000172819,0.000123913,0.000237179,0.000236406,0.0002167,0.000208596,0.000174861,0.00019569
0.000515487,0.000345041,0.000314802,0.000286114,0.000243997,0.00018616,0.000200725,0.000102971,0.00016016,0.000250725,0.000291607,0.000282863
0.000434446,0.000249567,0.000169131,0.000203059,0.000184098,0.00020572,0.000272238,0.000262221,0.000222415,0.000366272,0.000316033,0.000206961
0.000814567,0.000496178,0.000196568,0.000317586,0.000253169,0.000202883,0.000310625,0.000317462,0.000352867,0.000394251,0.000322324,0.000306748
0.0023058,0.00130443,0.00019967,0.000413296,0.000565564,0.000321488,0.000371981,0.000687202,0.000493692,0.000491383,0.000400784,0.00102522
0.00344783,0.00234879,0.000439885,0.000408683,0.000639765,0.000599945,0.000721384,0.00185804,0.00182987,0.00111368,0.000833317,0.00114326
0.00382163,0.00325018,0.00102622,0.00120859,0.00198242,0.00211147,0.000723339,0.0057621,0.00504722,0.00135209,0.00110505,0.00128492
0.00537437,0.0042516,0.000986785,0.000918392,0.00243439,0.00152737,0.00201275,0.00747808,0.00533821,0.00153431,0.00173956,0.00240929
0.00660473,0.00356918,0.000814353,0.00106997,0.00283319,0.00196009,0.00192629,0.00757363,0.0052741,0.000972408,0.000763842,0.00278768
0.0120948,0.00831937,0.00168983,0.00174335,0.0044956,0.00261741,0.0020974,0.00841615,0.00628784,0.00164402,0.00175852,0.00400245
0.00865221,0.00577965,0.00102322,0.00111201,0.00268504,0.00138907,0.00311928,0.0100046,0.00634829,0.000950704,0.00109993,0.00284362
0.00864796,0.0055197,0.000654879,0.00119484,0.00388444,0.00227858,0.00366811,0.0119214,0.00754104,0.0012476,0.00171697,0.0033339
0.00538408,0.00356576,0.000793165,0.00151048,0.00447424,0.0030327,0.00287021,0.00961393,0.00663901,0.00155833,0.00136005,0.002315
0.0121105,0.00566375,0.000412422,0.00202186,0.00530768,0.00300084,0.0030742,0.0113694,0.00724806,0.000682633,0.00206308,0.00838401
0.00570102,0.00252151,0.000794662,0.00188869,0.00571917,0.00356994,0.00371195,0.0100065,0.00632566,0.00146123,0.00246108,0.00617874
0.00629122,0.00232218,0.000582605,0.00253644,0.00716015,0.00462525,0.00415997,0.0113042,0.00672778,0.0010038,0.00201538,0.00609702
0.0078163,0.00340692,0.000768683,0.00265839,0.00759471,0.00509532,0.00357342,0.010626,0.00684425,0.001147,0.00217302,0.00815672
0.00896482,0.00311534,0.000813209,0.00280217,0.00765266,0.00517256,0.00498285,0.010712,0.00627638,0.00105703,0.00168437,0.00814725
0.00597372,0.00202245,0.000795711,0.00290195,0.00829853,0.00537519,0.00343028,0.00975762,0.00594844,0.000859866,0.0024389,0.00734618
0.00315653,0.0011676,0.000727121,0.00289294,0.00846866,0.00578907,0.0048372,0.0117292,0.00690265,0.00105249,0.00133623,0.00465736
0.00214633,0.00117938,0.000811229,0.00259026,0.00842898,0.0051495,0.00388927,0.0103047,0.00764914,0.00326398,0.00241493,0.00462565
0.0023502,0.00101231,0.000576751,0.00302671,0.00892228,0.00561236,0.0032563,0.0103634,0.00744829,0.00644857,0.0039085,0.00327929
0.00186679,0.000843682,0.000826854,0.00334396,0.00953312,0.00651787,0.00323775,0.0101876,0.00891456,0.0100616,0.00544295,0.00271022
0.00195721,0.000693844,0.000539455,0.00310355,0.00936208,0.00571772,0.00395839,0.00974615,0.00916405,0.0126117,0.00821733,0.0028816
0.00255733,0.00120504,0.000772523,0.00344262,0.00977753,0.00600739,0.00389855,0.0100659,0.00878981,0.014181,0.00940749,0.00364828
0.00228607,0.00121014,0.000493695,0.00306102,0.00963846,0.00590824,0.00351257,0.0102029,0.00769778,0.0134895,0.00886861,0.00309774
0.00169746,0.0011811,0.000865153,0.00335912,0.00950408,0.00566929,0.00377243,0.00939988,0.00631882,0.0139273,0.00856473,0.00142493
0.00170793,0.00153,0.00142138,0.00336371,0.0100886,0.00642066,0.00352937,0.00983586,0.00653941,0.010875,0.00805118,0.00231906
0.00318717,0.00205545,0.000854703,0.00379571,0.010651,0.00693029,0.00317352,0.0115082,0.00770816,0.00556574,0.00488057,0.00317847
0.00969075,0.00561218,0.00127573,0.00366315,0.0100114,0.00669315,0.00796327,0.0207849,0.0144955,0.0059554,0.00438753,0.00514908
0.00948933,0.00657981,0.00302879,0.00386661,0.00882539,0.00574709,0.00769449,0.0227821,0.015256,0.00372509,0.00208315,0.00359451
0.00773034,0.00371168,0.00369197,0.00416096,0.0073985,0.005965,0.00583834,0.0222868,0.0163727,0.00313315,0.00148757,0.00311959
0.00881568,0.00522893,0.00277388,0.0041851,0.00755131,0.00528547,0.00827987,0.0257102,0.0170546,0.00227045,0.00173608,0.00355681
