-13.1756,2.48853,0.33445,0.537322,0.233161,0.269959,0.142999,0.10375,0.0864869,0.113392,0.0711062,0.0728882,0.0497001,0.0436662,0.0223281,0.0273842,0.00713786,-0.00109055,0.00260318,0.0304306
-18.1996,2.335,0.622838,0.413237,0.42565,0.236237,0.122205,0.32501,0.00769997,0.144745,-0.0765704,0.0259763,-0.00870671,0.045907,0.145666,-0.149405,-0.112213,-0.168462,-0.0443518,0.0424993
-18.1082,1.98241,0.7674,0.559794,0.555455,0.488535,0.259518,0.336504,0.154831,0.0367509,-0.0425463,0.0113694,0.0794536,-0.110669,-0.058005,-0.0336238,0.0129699,0.193382,0.182272,0.257563
-18.5064,2.17634,0.825419,0.56064,0.243683,0.194682,0.244242,0.412838,0.311854,-0.168268,-0.152397,0.0752728,0.0574607,0.0788181,0.0689585,-0.0144836,0.121015,0.0947066,-0.0622081,-0.046616
-18.1061,2.00709,1.0348,0.694272,0.201863,0.260169,0.345976,0.397116,0.100986,-0.0338998,0.103105,0.110723,0.332262,0.0901049,0.055786,0.0879506,-0.0936699,0.00517399,0.00761057,-0.131011
-18.4621,2.30114,1.03109,0.5938,0.544895,0.542292,0.115795,0.295633,0.128686,-0.08796,0.0259281,0.0864302,0.150789,0.0673177,0.257313,0.188339,0.0231619,0.0351659,0.0409856,-0.0875596
-18.2611,2.21573,0.884292,0.668128,0.702559,0.405995,0.141913,0.358759,0.132151,-0.059984,0.0219713,-0.137266,0.140935,0.156771,-0.205964,-0.222534,-0.229953,-0.104366,-0.332918,-0.150049
-18.3187,1.94518,0.826435,0.687351,0.603597,0.599178,0.117809,0.230786,0.448557,0.188802,0.00262503,0.2818,0.111001,0.0203252,0.0584235,0.106128,-0.143073,-0.0931124,-0.0947725,-0.122653
-18.455,2.3598,1.09711,0.756913,0.300225,0.145019,0.23264,-0.0215166,-0.0154192,0.417507,0.0750388,0.0518115,0.0346523,0.144237,-0.0349068,-0.087395,-0.163004,-0.00434675,-0.105707,-0.0994326
-18.0786,2.09201,0.902133,0.593636,0.151102,0.240846,0.135896,0.172505,0.0287368,0.127033,0.110524,0.187802,0.0492529,0.100862,-0.194006,0.00824413,-0.259169,-0.0402465,0.113193,0.0176234
-18.0949,2.28245,0.937858,0.701514,0.335186,0.131744,0.152356,-0.0558214,-0.0183466,0.0355922,0.0522129,0.108225,0.0485297,0.0315565,-0.127325,-0.140165,-0.0530472,-0.0359574,-0.0131949,-0.0894657
-17.5661,2.15446,0.810767,0.826475,0.155066,0.170797,0.176859,0.142163,0.0484406,0.130768,0.0430479,0.0825584,-0.0560782,-0.256422,-0.107144,-0.056083,0.0491984,-0.034223,0.0752676,0.0195383
-18.056,2.0291,0.943262,1.08589,0.562907,0.12389,-0.0998773,0.0484111,0.179487,0.118956,0.0137953,0.11877,0.0113235,0.101728,-0.036533,0.184039,0.0589173,-0.39428,-0.196715,0.0102136
-18.0465,2.03042,0.850374,0.849452,0.17106,0.355289,0.285451,0.137566,0.208246,0.166095,0.0839847,-0.0977266,-0.337332,-0.00621454,-0.0863797,-0.195493,-0.147162,0.130467,0.0425534,0.126143
-18.2454,2.24565,1.05581,0.858854,0.270314,0.263431,-0.074862,0.315378,0.225092,-0.0968889,0.0752365,0.100489,-0.020287,-0.230635,-0.0858086,0.0921914,0.0558068,0.0455746,-0.00187505,-0.00133185
-18.2016,2.14126,0.710674,0.830655,0.58522,0.478034,0.0606713,-0.157756,0.109805,0.0288306,-0.143831,-0.00548992,0.0188911,0.0759427,0.213015,0.23139,0.0242497,-0.180913,-0.0585231,-0.0715768
-17.7062,1.54407,0.882965,0.814305,0.493369,0.307191,-0.0349232,-0.107494,-0.127741,-0.0313588,0.140429,0.352148,0.144176,0.109058,0.106783,0.139307,0.0688121,0.0735788,-0.149277,-0.111123
-17.8962,2.16439,0.867024,0.637636,0.0436127,0.0234805,0.347922,0.212828,-0.0216615,0.133471,0.146025,0.0690996,0.0338186,0.0375907,-0.0631421,-0.153547,-0.387893,-0.0595202,0.0733998,-0.0172891
-18.1854,2.01636,0.693965,0.833729,0.493715,0.36563,0.179594,0.130897,0.271347,0.13909,0.0116522,0.246087,0.245199,-0.0391918,-0.335348,-0.102876,0.00876739,0.0796633,0.0936562,-0.0425399
-17.837,2.00054,0.993156,0.693163,0.526624,0.266156,0.108424,0.331626,0.145009,-0.0322963,0.097356,-0.092911,0.0121502,0.234561,-0.156898,-0.294937,0.19553,0.184538,0.010513,-0.0573838
-18.0181,1.50497,0.619126,0.342312,-0.0370104,0.297333,-0.0510321,0.178139,0.0184114,0.168119,0.316279,0.133636,0.25592,0.119935,-0.00868095,-0.120068,-0.200509,-0.0204266,-0.0387355,0.201617
-16.6519,1.12007,0.852083,0.661267,0.267174,0.124104,0.106551,0.216493,0.105583,0.170355,0.133165,0.0920039,0.0537233,-0.0197421,-0.0642968,-0.117157,0.0378686,0.192827,0.12552,0.0273063
-12.2761,-0.16075,-0.334754,0.124924,0.00576112,0.125857,0.0634854,0.0887507,0.0512184,0.0542382,0.0252929,0.0418373,0.0830077,0.0982873,0.116692,0.100106,0.106196,0.0886197,0.0712479,0.0709476
-15.2246,0.396979,0.0950198,0.442763,0.216065,0.242802,0.118309,0.0931111,0.0203717,0.00333274,-0.0368066,-0.0337399,0.000485311,0.0347713,0.106633,0.140974,0.15007,0.129696,0.0901657,0.0789387
-18.5375,2.17758,0.690737,0.730673,0.135944,0.104545,-0.0238697,-0.0513054,0.21224,0.138243,-0.00171955,-0.140212,-0.0217265,-0.0177823,-0.167722,-0.0349291,-0.079738,-0.0184399,0.0506802,-0.0831039
-18.4688,2.04759,0.769652,0.699548,0.170567,0.362295,0.0230736,0.182353,0.371669,0.315741,-0.0943062,-0.058924,0.047407,-0.0137011,0.066383,-0.0291841,-0.067954,-0.143699,0.014214,0.0486786
-18.061,2.30717,0.835515,0.787209,0.478442,0.197121,0.253399,0.0601679,0.0991767,0.257515,0.166505,0.148467,-0.153829,-0.166817,-0.299576,-0.0579039,0.19154,0.113894,0.0595293,-0.181821
-18.46,2.43658,0.850555,0.727137,0.0828372,0.0927851,0.313355,0.179104,-0.0337752,-0.0448927,-0.0636641,-0.033503,-0.0540467,-0.195356,-0.144108,-0.027632,-0.278351,-0.0730229,-0.110467,-0.136789
-18.1294,1.95144,0.80286,0.569545,0.216157,0.265013,0.258017,0.238945,0.145914,0.0950496,0.171027,0.029717,-0.0525936,-0.114863,-0.117823,0.0417584,0.0127168,-0.0788179,-0.174355,0.0575336
-18.6105,2.26768,0.556566,0.723316,0.457069,0.113547,0.167293,0.113418,0.324845,0.225747,-0.0164181,0.22865,0.0938257,0.0439334,0.12353,-0.0262943,0.0236886,-0.044396,0.0223517,-0.0217438
-18.8113,2.21211,0.630017,0.523931,0.428933,0.582313,0.211074,-0.066178,-0.146777,-0.0471544,0.149343,0.0927126,0.0452301,0.175061,-0.0123117,-0.0900119,0.178181,-0.01946,-0.0109816,-0.0138157
-18.6179,2.31798,0.985787,1.00199,0.259442,-0.0474699,0.0185551,0.574407,0.239449,0.130186,0.145613,-0.108539,-0.0316668,-0.0486844,0.119987,0.0579369,0.0341646,-0.300295,-0.0311554,0.0949594
-18.6491,2.37039,0.687537,0.766651,0.204087,0.163721,-0.0552752,0.306355,0.142795,-0.0599101,0.0563185,0.15981,-0.169345,0.166146,0.362182,0.17236,0.175084,-0.121208,0.0697924,-0.0778847
-18.8183,2.34166,0.914394,0.901114,0.584135,0.102647,0.165813,0.186433,0.235608,0.0512727,-0.0942858,-0.0908664,-0.261899,0.0595112,0.0550226,0.320009,0.102405,-0.00701403,0.089857,0.0303984
-18.6085,2.32918,0.751974,0.823211,0.505315,0.0275488,-0.220455,-0.0536355,0.199801,0.384026,0.338857,-0.0321903,-0.286729,-0.0383974,0.0735271,-0.105099,0.124474,0.00310232,-0.16913,0.110619
-18.2219,2.3328,0.67913,0.639293,0.439944,0.233659,0.269916,0.301135,0.165432,0.0822829,0.19834,-0.0453838,-0.11909,-0.0672563,-0.0602393,-0.0417184,-0.104851,-0.138737,0.0443795,-0.176761
-17.8696,2.5905,0.553923,0.49035,0.496183,0.513798,0.0918093,0.216443,0.162362,0.131374,-0.0210605,0.152962,0.170204,-0.0964105,-0.00502808,-0.0705567,-0.125276,0.02162,-0.0414226,-0.175445
-18.4751,2.53706,0.730195,0.574234,0.44569,0.317824,0.190497,0.116794,0.0748652,0.0248186,-0.013281,-0.214185,-0.0307251,0.0932066,-0.0638105,0.119379,-0.0258486,0.0422516,-0.0637328,-0.116945
-18.4878,2.42381,0.714968,0.629253,0.4901,0.255183,0.180854,0.320062,0.198757,-0.0586822,-0.00668325,0.123693,-0.0424739,-0.0251321,-0.170738,0.178162,0.126352,-0.0725644,-0.113278,-0.0848626
-18.1497,1.79808,0.982275,0.548901,0.155486,0.454185,0.226163,0.0484419,-0.10718,0.0592001,-0.00201566,0.066954,0.0987167,0.0380301,-0.201965,-0.279842,-0.0741467,0.117951,-0.0740293,-0.138335
-18.203,2.07737,0.922222,0.473645,0.299674,0.41549,0.121384,-0.158938,-0.0780788,0.230467,0.0991707,0.0702395,-0.10545,-0.158283,-0.0152971,0.0274137,-0.145306,0.0775888,0.0389865,-0.096444
-18.0417,2.36453,0.775766,0.907353,0.591685,0.235942,-0.0846833,0.0709917,-0.0940756,0.137743,0.11904,0.108512,0.00813229,0.067932,-0.0803835,-0.0149362,0.00369533,-0.0705565,0.0967757,0.0561145
-17.7499,1.81767,0.515747,0.748597,0.615395,0.150528,-0.11824,0.477917,0.214958,0.391934,0.362832,-0.0841194,-0.0599137,-0.025137,-0.0152984,-0.0229017,0.0982283,-0.00921553,-0.0932683,-0.0239832
-18.8264,1.978,0.79612,0.765431,0.230653,0.288473,0.282651,0.422497,0.00299707,0.149781,0.177093,-0.0104485,0.122444,0.116808,-0.101563,0.0323195,-0.198264,-0.230249,-0.105941,0.11388
-18.4608,2.40241,0.692682,0.425397,0.0540276,0.196345,0.131097,0.192105,0.0248949,0.0326928,0.00647698,0.0513506,0.0284932,-0.143698,-0.0501385,-0.076285,0.100172,0.120911,0.0194477,0.106318
-18.4046,2.53606,0.926585,0.640779,0.200045,0.539419,0.497765,0.311995,0.27838,0.226206,-0.00750249,-0.117031,-0.0484192,-0.15063,0.136972,-0.0064379,-0.0966908,-0.0512897,-0.15167,0.172673
-18.3652,2.22734,0.738306,0.725193,0.216869,0.299051,0.408345,0.274575,0.341027,0.102338,-0.132518,-0.0693404,-0.0879758,-0.0380265,-0.0988648,0.169182,-0.0415469,-0.113957,0.0716553,-0.0423316
-18.7287,2.30563,0.813892,0.785224,0.414495,0.477192,0.174614,0.0518844,0.161643,-0.0299934,-0.300195,-0.0990804,0.145686,0.14334,0.0340002,-0.0161814,-0.0606523,0.0669612,0.154335,0.0506218
-18.3761,2.39093,0.832405,0.476564,0.305565,0.300881,-0.0271503,0.0905887,0.200291,0.0233891,-0.298699,-0.176014,0.121706,0.154744,-0.0497618,-0.0147466,-0.00765209,-0.0349278,0.0753836,0.0544629
-18.163,2.31336,0.888545,0.780103,0.313304,0.593436,0.505596,0.319213,0.206879,-0.0713494,-0.112014,-0.115879,-0.207459,-0.0136887,-0.152324,0.136017,0.0376756,-0.0835022,-0.23502,-0.133864
-18.1479,2.15103,0.756555,0.671101,0.529886,0.288031,0.311399,0.42778,0.129469,0.0879825,0.0716994,-0.105684,-0.0644694,-0.14913,-0.210789,-0.0568503,0.154889,0.047078,-0.205966,-0.114361
-17.7466,1.57818,0.669448,0.652654,0.454782,0.455676,0.454528,0.34145,0.153688,0.0287431,0.237513,0.279584,0.276126,-0.0888985,-0.310392,0.183672,0.208124,0.03274,-0.0270444,0.0349953
-18.0704,2.29141,0.681212,0.62393,0.383501,0.505239,0.167661,0.0677268,0.0517649,-0.0302733,-0.135026,-0.112166,-0.129684,0.18952,-0.155454,0.10198,0.012912,-0.0156389,0.0524972,-0.138581
-17.6007,2.0072,0.439814,0.817195,0.151954,0.203307,0.0642202,0.170413,-0.070455,-0.124562,0.0732537,0.184482,0.143185,0.0456776,0.0711024,0.172848,-0.0487734,-0.0370448,-0.0641166,0.035854
-18.5115,2.13347,1.09389,0.629282,0.192493,0.27853,0.295014,0.226706,0.241658,-0.111111,-0.293827,0.208151,0.236357,-0.164949,-0.00895311,0.0145718,-0.0345216,0.245996,-0.12592,0.262941
-17.7398,2.47362,0.517425,0.446597,0.271679,0.301756,0.00442321,0.0902495,0.0498671,0.2374,0.272626,0.0607266,-0.0451186,0.0294564,0.148041,-0.0412117,-0.122881,-0.0319475,-0.0388102,-0.0117094
-18.3365,2.20225,0.701702,0.897327,0.301392,0.343887,0.279247,0.33467,0.111453,0.0223613,0.262637,0.329488,0.192929,0.116948,0.0555118,0.342325,0.00809658,-0.0473971,-0.154239,-0.157283
-18.4769,2.27086,1.03637,0.922388,0.465089,0.138856,0.216316,0.0401522,0.167187,0.148538,-0.306781,-0.265883,-0.181676,0.0976637,0.0325611,-0.0186078,0.10566,0.0042816,0.0587192,0.0681381
-18.4773,2.31234,0.983416,0.699236,0.548864,0.238306,-0.0714419,0.0565585,0.117143,0.175964,0.139034,0.0978085,0.0569108,0.225227,-0.0598031,-0.0596873,-0.0224104,0.154482,0.0561573,0.0271639
-17.5766,2.22683,0.961603,0.46142,0.175285,0.207626,0.184603,0.138276,0.119071,0.305357,0.206759,0.0503626,0.106088,0.0108908,0.035832,-0.0720904,-0.0800468,0.00206943,-0.0985358,0.0243258
-14.1243,0.851453,0.35793,-0.112734,0.248358,0.235636,0.0690456,0.196868,0.179451,0.148009,0.0561269,0.0901005,-0.00461256,0.112426,0.02042,0.0167733,0.0342699,0.156602,0.0717905,0.00952647
-18.2728,2.20554,0.775126,0.907614,0.7139,0.487517,0.701344,0.442593,-0.100901,0.234152,0.317711,-0.0719303,0.129984,0.0187309,-0.15355,-0.245881,0.071381,-0.063486,-0.0427098,-0.0850208
